//id|editableType|itemCategory|actionType|hitsoundType|name|textureName|textureHash|itemKind|val1|textureX|textureY|spreadType|isStripeyWallpaper|collisionType|breakHits|dropChance|clothingType|rarity|maxAmount|extraFile|extraFileHash|audioVolume|petName|petPrefix|petSuffix|petAbility|seedBase|seedOverlay|treeBase|treeLeaves|seedColor|seedOverlayColor|unkval1|growTime|val2|isRayman|extraOptions|texture2|extraOptions2|punchOptions

version|14
item_count|11870


8930|0|0|18|3|Weeping Willow Branch|tiles_page14.rttex|-580847623|0|-1|24|6|5|0|1|18|5|0|20|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8931|0|0|19|3|Weeping Willow Branch Seed|tiles_page14.rttex|-580847623|0|-1|24|6|5|0|0|120|2|0|20|200||0|400|||||1|2|1|2|573589247|759520767|0|8600|0|0||||
8932|0|32|17|3|Weeping Willow Foliage|tiles_page14.rttex|-580847623|0|-1|24|5|3|0|1|18|5|0|20|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8933|0|0|19|3|Weeping Willow Foliage Seed|tiles_page14.rttex|-580847623|0|-1|24|5|3|0|0|120|2|0|20|200||0|400|||||2|4|2|4|1487505919|1015310079|0|8600|0|0||||
8934|0|32|17|3|Weeping Willow Streamers|tiles_page14.rttex|-580847623|0|-1|28|5|7|0|0|36|5|0|40|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8935|0|0|19|3|Weeping Willow Streamers Seed|tiles_page14.rttex|-580847623|0|-1|28|5|7|0|0|120|2|0|40|200||0|400|||||3|6|3|6|1488689151|1101431551|0|65200|0|0||||
8936|20|0|8|0|Wood Chips|tiles_page14.rttex|-580847623|0|-1|24|4|1|0|0|18|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8937|4|0|19|0|Wood Chips Seed|tiles_page14.rttex|-580847623|0|-1|24|4|1|0|0|120|2|0|999|200||0|400|||||4|8|4|0|809391615|932559871|0|3600|0|0||||
8938|20|0|8|0|Woven Wood Bolt|tiles_page14.rttex|-580847623|0|-1|25|4|1|0|0|24|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8939|4|0|19|0|Woven Wood Bolt Seed|tiles_page14.rttex|-580847623|0|-1|25|4|1|0|0|120|2|0|999|200||0|400|||||5|10|5|2|542996991|932559871|0|3600|0|0||||
8940|20|0|8|0|Broken Tea Basket|tiles_page14.rttex|-580847623|0|-1|16|7|1|0|0|24|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8941|4|0|19|0|Broken Tea Basket Seed|tiles_page14.rttex|-580847623|0|-1|16|7|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|644582399|457793535|0|3600|0|0||||
8942|20|0|20|1|Dual Crescent Blade|player_longhanditem1.rttex|920814525|0|-1|0|5|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8943|4|0|19|1|Dual Crescent Blade Seed|player_longhanditem1.rttex|920814525|0|-1|0|5|1|0|0|120|2|5|999|200||0|400|||||7|14|7|6|1414550271|-476521217|0|3600|0|0||||
8944|52|0|20|1|Sun Blade|player_longhanditem1.rttex|920814525|0|-1|1|5|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|4096|0||||
8945|4|0|19|1|Sun Blade Seed|player_longhanditem1.rttex|920814525|0|-1|1|5|1|0|0|120|2|5|999|200||0|400|||||8|0|0|0|572333823|1369557759|0|3600|0|0||||
8946|20|0|20|1|Storm Breaker|player_longhanditem1.rttex|920814525|0|-1|1|6|1|0|1|0|0|5|999|200|audio/thunderclap.wav|-857571717|80|||||0|0|0|0|-1|-1|0|0|0|0||||
8947|4|0|19|1|Storm Breaker Seed|player_longhanditem1.rttex|920814525|0|-1|1|6|1|0|0|120|2|5|999|200||0|400|||||9|2|1|2|1683181567|-65281|0|3600|0|0||||
8948|20|32|20|1|Speeder|player_feet12.rttex|1685258653|0|-1|3|0|1|0|1|0|0|3|999|200|game/player_feet12_icon.rttex|-880074556|200|||||0|0|0|0|-1|-1|0|0|0|0||||
8949|4|0|19|1|Speeder Seed|player_feet12.rttex|1685258653|0|-1|3|0|1|0|0|120|2|3|999|200||0|400|||||10|4|2|4|1027459839|1482186239|0|3600|0|0||||
8950|52|0|20|1|Sniper Rifle|player_longhanditem1.rttex|920814525|0|-1|0|6|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8951|4|0|19|1|Sniper Rifle Seed|player_longhanditem1.rttex|920814525|0|-1|0|6|1|0|0|120|2|5|999|200||0|400|||||11|6|3|6|1566399999|454761471|0|3600|0|0||||
8952|20|0|20|1|Monster Truck|player_feet12.rttex|1685258653|0|-1|1|0|1|0|1|0|0|3|110|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8953|4|0|19|1|Monster Truck Seed|player_feet12.rttex|1685258653|0|-1|1|0|1|0|0|120|2|3|110|200||0|400|||||12|8|4|0|548033279|88527871|0|1334300|0|0||||
8954|20|0|20|1|Healing Tome|player_cosmetics1.rttex|701343787|0|-1|9|12|1|0|1|0|0|8|999|200||0|400|||||0|0|0|0|-1|-1|0|0|1|0|9,12|10,12|11,12|12,12||||
8955|4|0|19|1|Healing Tome Seed|player_cosmetics1.rttex|701343787|0|-1|9|12|1|0|0|120|2|8|999|200||0|400|||||13|10|5|2|842012159|1021380863|0|3600|0|0||||
8956|20|0|20|1|Ghost Mobile|player_feet11.rttex|-249113757|0|-1|4|3|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8957|4|0|19|1|Ghost Mobile Seed|player_feet11.rttex|-249113757|0|-1|4|3|1|0|0|120|2|3|999|200||0|400|||||14|12|6|4|-1437531905|1667458047|0|3600|0|0||||
8958|20|0|20|1|Ghost Rider Bike|player_feet11.rttex|-249113757|0|-1|0|3|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8959|4|0|19|1|Ghost Rider Bike Seed|player_feet11.rttex|-249113757|0|-1|0|3|1|0|0|120|2|3|999|200||0|400|||||15|14|7|6|454761471|-1212696612|0|3600|0|0||||
8960|20|0|20|1|Spring-Loaded Fists|player_cosmetics1.rttex|701343787|11|-1|5|12|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|33|0|5,12|6,12|7,12|||8,12||
8961|4|0|19|1|Spring-Loaded Fists Seed|player_cosmetics1.rttex|701343787|0|-1|5|12|1|0|0|120|2|5|999|200||0|400|||||0|0|0|0|1987475199|-1892117505|0|3600|0|0||||
8962|20|128|20|1|Ring of Night|player_cosmetics1.rttex|701343787|19|-1|27|12|1|0|1|0|0|5|999|200||0|1000|||||0|0|0|0|-1|-1|0|0|0|0||||
8963|4|0|19|1|Ring of Night Seed|player_cosmetics1.rttex|701343787|0|-1|27|12|1|0|0|120|2|5|999|200||0|400|||||1|2|1|2|320017407|-202511873|0|3600|0|0||||
8964|20|0|14|0|Fish Landing Platform|tiles_page14.rttex|-580847623|0|-1|6|10|3|0|2|18|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8965|4|0|19|0|Fish Landing Platform Seed|tiles_page14.rttex|-580847623|0|-1|6|10|3|0|0|120|2|0|999|200||0|400|||||2|4|2|4|1317648383|1566399999|0|3600|0|0||||
8966|21|0|17|3|Fishing Stool|tiles_page14.rttex|-580847623|0|-1|5|10|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8967|4|0|19|3|Fishing Stool Seed|tiles_page14.rttex|-580847623|0|-1|5|10|1|0|0|120|2|0|999|200||0|400|||||3|6|3|6|1317648383|1566399999|0|3600|0|0||||
8968|21|0|32|0|Cooler Box|tiles_page14.rttex|-580847623|0|-1|22|8|1|0|4|60|2|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8969|4|0|19|0|Cooler Box Seed|tiles_page14.rttex|-580847623|0|-1|22|8|1|0|0|120|2|0|999|200||0|400|||||4|8|4|0|1699299071|-808530177|0|3600|0|0||||
8970|20|0|8|0|Bountiful Seed Pack|tiles_page14.rttex|-580847623|0|-1|26|12|1|0|0|30|8|0|999|200|interface/large/store_buttons28.rttex|433625137|200|||||0|0|0|0|-1|-1|0|0|0|0||||
8971|4|0|19|0|Bountiful Seed Pack Seed|tiles_page14.rttex|-580847623|0|-1|26|12|1|0|0|120|2|0|999|200||0|400|||||5|10|5|2|1417980671|744127743|0|3600|0|0||||
8972|20|0|20|1|Steampunk Goggles|player_cosmetics1.rttex|701343787|24|-1|24|12|1|0|1|0|0|4|196|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8973|4|0|19|1|Steampunk Goggles Seed|player_cosmetics1.rttex|701343787|0|-1|24|12|1|0|0|120|2|4|196|200||0|400|||||6|12|6|4|1218106824|189441791|0|7535416|0|0||||
8974|20|0|20|1|Colored Round Glasses|player_cosmetics1.rttex|701343787|23|-1|26|12|1|0|1|0|0|4|117|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8975|4|0|19|1|Colored Round Glasses Seed|player_cosmetics1.rttex|701343787|0|-1|26|12|1|0|0|120|2|4|117|200||0|400|||||7|14|7|6|320017352|1463916714|0|1605123|0|0||||
8976|20|0|20|1|Droid Pet|player_cosmetics1.rttex|701343787|6|-1|17|12|1|0|1|0|0|5|999|200|game/pets/p_idodr.rttex|916133932|0|||||0|0|0|0|-1|-1|0|0|0|0||||
8977|4|0|19|1|Droid Pet Seed|player_cosmetics1.rttex|701343787|0|-1|17|12|1|0|0|120|2|5|999|200||0|400|||||8|0|0|0|-1180593409|-104005377|0|3600|0|0||||
8978|0|0|17|0|Ruined Bricks|tiles_page14.rttex|-580847623|0|-1|20|9|3|0|1|30|8|0|21|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8979|0|0|19|0|Ruined Bricks Seed|tiles_page14.rttex|-580847623|0|-1|20|9|3|0|0|120|2|0|21|200||0|400|||||9|2|1|2|609068799|456619775|0|9891|0|0||||
8980|20|0|25|0|Barbed Wire Barrier|tiles_page14.rttex|-580847623|0|-1|17|7|3|0|0|18|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8981|4|0|19|0|Barbed Wire Barrier Seed|tiles_page14.rttex|-580847623|0|-1|17|7|3|0|0|120|2|0|999|200||0|400|||||10|4|2|4|1850491647|-1180593409|0|3600|0|0||||
8982|20|0|17|0|Sandbag Wall|tiles_page14.rttex|-580847623|0|-1|10|10|3|0|1|12|1|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8983|4|0|19|0|Sandbag Wall Seed|tiles_page14.rttex|-580847623|0|-1|10|10|3|0|0|120|2|0|999|200||0|400|||||11|6|3|6|1298232319|1939125247|0|3600|0|0||||
8984|20|0|14|3|Regal Stairs|tiles_page14.rttex|-580847623|0|-1|16|8|3|0|2|36|3|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8985|4|0|19|3|Regal Stairs Seed|tiles_page14.rttex|-580847623|0|-1|16|8|3|0|0|120|2|0|999|200||0|400|||||12|8|4|0|-1263225601|723421695|0|3600|0|0||||
8986|21|0|17|3|Regal Bannister|tiles_page14.rttex|-580847623|0|-1|16|9|10|0|0|36|3|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8987|4|0|19|3|Regal Bannister Seed|tiles_page14.rttex|-580847623|0|-1|16|9|10|0|0|120|2|0|999|200||0|400|||||13|10|5|2|673996287|910723839|0|3600|0|0||||
8988|20|0|18|3|Mahogany Frame|tiles_page14.rttex|-580847623|0|-1|0|11|5|0|0|24|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8989|4|0|19|3|Mahogany Frame Seed|tiles_page14.rttex|-580847623|0|-1|0|11|5|0|0|120|2|0|999|200||0|400|||||14|12|6|4|792360191|1248837631|0|3600|0|0||||
8990|20|0|17|2|Chimney|tiles_page14.rttex|-580847623|0|-1|21|7|1|0|1|30|8|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8991|4|0|19|2|Chimney Seed|tiles_page14.rttex|-580847623|0|-1|21|7|1|0|0|120|2|0|999|200||0|400|||||15|14|7|6|525592831|-1566399745|0|3600|0|0||||
8992|20|0|18|2|Grimstone Background|tiles_page14.rttex|-580847623|0|-1|4|10|1|0|1|30|5|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8993|4|0|19|2|Grimstone Background Seed|tiles_page14.rttex|-580847623|0|-1|4|10|1|0|0|120|2|0|999|200||0|400|||||0|0|0|0|1044919807|846217471|0|3600|0|0||||
8994|21|0|17|0|Black Leather Couch|tiles_page14.rttex|-580847623|0|-1|0|10|3|0|0|30|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8995|4|0|19|0|Black Leather Couch Seed|tiles_page14.rttex|-580847623|0|-1|0|10|3|0|0|120|2|0|999|200||0|400|||||1|2|1|2|656877567|2021161215|0|3600|0|0||||
8996|20|0|20|1|Anubis Mask|player_cosmetics1.rttex|701343787|15|-1|19|12|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8997|4|0|19|1|Anubis Mask Seed|player_cosmetics1.rttex|701343787|0|-1|19|12|1|0|0|120|2|0|999|200||0|400|||||2|4|2|4|572333823|1369557759|0|3600|0|0||||
8998|20|0|20|1|Anubis Seal|player_cosmetics1.rttex|701343787|0|-1|20|12|1|0|1|0|0|8|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
8999|4|0|19|1|Anubis Seal Seed|player_cosmetics1.rttex|701343787|0|-1|20|12|1|0|0|120|2|8|999|200||0|400|||||3|6|3|6|1369557759|1369557759|0|3600|0|0||||
9000|20|0|20|1|Anubis Mail|player_cosmetics1.rttex|701343787|0|-1|21|12|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9001|4|0|19|1|Anubis Mail Seed|player_cosmetics1.rttex|701343787|0|-1|21|12|1|0|0|120|2|1|999|200||0|400|||||4|8|4|0|1566005759|1953592063|0|3600|0|0||||
9002|20|0|20|1|Anubis Greaves|player_cosmetics1.rttex|701343787|0|-1|22|12|1|0|1|0|0|2|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9003|4|0|19|1|Anubis Greaves Seed|player_cosmetics1.rttex|701343787|0|-1|22|12|1|0|0|120|2|2|999|200||0|400|||||5|10|5|2|-1875824897|1555424255|0|3600|0|0||||
9004|20|0|20|1|Anubis Boots|player_feet12.rttex|1685258653|0|-1|4|0|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9005|4|0|19|1|Anubis Boots Seed|player_feet12.rttex|1685258653|0|-1|4|0|1|0|0|120|2|3|999|200||0|400|||||6|12|6|4|1633048831|1555424255|0|3600|0|0||||
9006|20|128|20|1|Spirit of Anubis|player_cosmetics1.rttex|701343787|0|-1|23|12|1|0|1|0|0|6|999|200|game/ld_bisuna.rttex|-828367574|200|||||0|0|0|0|-1|-1|0|0|1|0|0,0|1,0||||
9007|4|0|19|1|Spirit of Anubis Seed|player_cosmetics1.rttex|701343787|0|-1|23|12|1|0|0|120|2|6|999|200||0|400|||||7|14|7|6|-533775416|-9719332|0|3600|0|0||||
9008|20|0|20|1|Cursed Spirit Pendant - Red|player_cosmetics1.rttex|701343787|0|-1|3|13|1|0|1|0|0|8|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9009|4|0|19|1|Cursed Spirit Pendant - Red Seed|player_cosmetics1.rttex|701343787|0|-1|3|13|1|0|0|120|2|8|999|200||0|400|||||8|0|0|0|33576447|16832767|0|3600|0|0||||
9010|20|0|20|1|Cursed Spirit Pendant - Green|player_cosmetics1.rttex|701343787|0|-1|2|13|1|0|1|0|0|8|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9011|4|0|19|1|Cursed Spirit Pendant - Green Seed|player_cosmetics1.rttex|701343787|0|-1|2|13|1|0|0|120|2|8|999|200||0|400|||||9|2|1|2|36635135|7473151|0|3600|0|0||||
9012|20|0|20|1|Cursed Spirit Pendant - Purple|player_cosmetics1.rttex|701343787|0|-1|0|13|1|0|1|0|0|8|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9013|4|0|19|1|Cursed Spirit Pendant - Purple Seed|player_cosmetics1.rttex|701343787|0|-1|0|13|1|0|0|120|2|8|999|200||0|400|||||10|4|2|4|1174420223|-1677688833|0|3600|0|0||||
9014|20|0|20|1|Cursed Spirit Pendant - Blue|player_cosmetics1.rttex|701343787|0|-1|1|13|1|0|1|0|0|8|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9015|4|0|19|1|Cursed Spirit Pendant - Blue Seed|player_cosmetics1.rttex|701343787|0|-1|1|13|1|0|0|120|2|8|999|200||0|400|||||11|6|3|6|1849229567|-1117584641|0|3600|0|0||||
9016|20|0|20|1|Superfly Hat|player_cosmetics1.rttex|701343787|0|-1|30|12|1|0|1|0|0|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9017|4|0|19|1|Superfly Hat Seed|player_cosmetics1.rttex|701343787|0|-1|30|12|1|0|0|120|2|0|999|200||0|400|||||12|8|4|0|1629774591|286331391|0|3600|0|0||||
9018|20|0|8|3|Dark Ticket|tiles_page14.rttex|-580847623|0|-1|19|11|1|0|0|36|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9019|4|0|19|3|Dark Ticket Seed|tiles_page14.rttex|-580847623|0|-1|19|11|1|0|0|120|2|0|999|200||0|400|||||13|10|5|2|845321983|1487790847|0|3600|0|0||||
9020|151|4|17|2|Sacrificial Well|tiles_page14.rttex|-580847623|45|-1|16|10|1|0|0|42|3|0|999|200||0|2500|||||0|0|0|0|-1|-1|0|0|0|0||||
9021|4|4|19|2|Sacrificial Well Seed|tiles_page14.rttex|-580847623|0|-1|16|10|1|0|0|120|2|0|999|200||0|400|||||14|12|6|4|1497511423|-1263225601|0|3600|0|0||||
9022|21|4|17|0|Ultimate Corruption Altar|tiles_page14.rttex|-580847623|45|-1|26|10|1|0|0|48|8|0|999|200||0|2500|||||0|0|0|0|-1|-1|0|0|0|0||||
9023|4|4|19|0|Ultimate Corruption Altar Seed|tiles_page14.rttex|-580847623|0|-1|26|10|1|0|0|120|2|0|999|200||0|400|||||15|14|7|6|-1837931009|723421695|0|3600|0|0||||
9024|20|32|17|0|Bone Fence|tiles_page14.rttex|-580847623|0|-1|11|11|3|0|0|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9025|4|0|19|0|Bone Fence Seed|tiles_page14.rttex|-580847623|0|-1|11|11|3|0|0|120|2|0|999|200||0|400|||||0|0|0|0|-2054846977|807716095|0|3600|0|0||||
9026|20|0|27|3|Bone Checkpoint|tiles_page14.rttex|-580847623|35|-1|8|11|1|0|0|42|4|0|999|200|audio/teleport.wav|-2042761159|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9027|4|0|19|3|Bone Checkpoint Seed|tiles_page14.rttex|-580847623|0|-1|8|11|1|0|0|120|2|0|999|200||0|400|||||1|2|1|2|1971755519|522168063|0|3600|0|0||||
9028|21|0|14|0|Bone Platform|tiles_page14.rttex|-580847623|0|-1|15|11|3|0|2|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9029|4|0|19|0|Bone Platform Seed|tiles_page14.rttex|-580847623|0|-1|15|11|3|0|0|120|2|0|999|200||0|400|||||2|4|2|4|-1145324645|1566399999|0|3600|0|0||||
9030|21|32|17|0|Spooky Bunting|tiles_page14.rttex|-580847623|0|-1|18|10|1|0|0|48|4|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9031|4|0|19|0|Spooky Bunting Seed|tiles_page14.rttex|-580847623|0|-1|18|10|1|0|0|120|2|0|999|200||0|400|||||3|6|3|6|-1892117505|209736191|0|3600|0|0||||
9032|20|0|20|1|Scythe of the Underworld|player_longhanditem1.rttex|920814525|19|-1|0|7|1|0|1|0|0|5|999|200|audio/slash.wav|-613766623|2000|||||0|0|0|0|-1|-1|0|0|0|0||||
9033|4|0|19|1|Scythe of the Underworld Seed|player_longhanditem1.rttex|920814525|0|-1|0|7|1|0|0|120|2|5|999|200||0|400|||||4|8|4|0|1431655935|151114495|0|3600|0|0||||
9034|20|0|20|1|Tarantula Legs|player_feet12.rttex|1685258653|4|-1|0|2|1|0|1|0|0|3|999|200||0|60|||||0|0|0|0|-1|-1|0|0|33|0|0,2|1,2|2,2|||4,2||
9035|4|0|19|1|Tarantula Legs Seed|player_feet12.rttex|1685258653|0|-1|0|2|1|0|0|120|2|3|999|200||0|400|||||5|10|5|2|673996287|489000703|0|3600|0|0||||
9036|20|0|20|1|Horns of Growganoth|player_cosmetics1.rttex|701343787|34|-1|0|14|1|0|1|0|0|0|999|200||0|200|||||0|0|0|0|-1|-1|0|0|3|0|0,14|1,14|2,14|3,14|4,14|5,14|6,14|7,14||||
9037|4|0|19|1|Horns of Growganoth Seed|player_cosmetics1.rttex|701343787|0|-1|0|14|1|0|0|120|2|0|999|200||0|400|||||6|12|6|4|842795648|-488755969|0|3600|0|0||||
9038|20|0|20|1|Supernaturally Speedy Black High Heels|player_feet3.rttex|1645891015|27|-1|1|2|1|0|1|0|0|3|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9039|4|0|19|1|Supernaturally Speedy Black High Heels Seed|player_feet3.rttex|1645891015|0|-1|1|2|1|0|0|120|2|3|999|200||0|400|||||7|14|7|6|538976511|-1|0|3600|0|0||||
9040|21|0|17|0|Spooky Bed|tiles_page14.rttex|-580847623|0|-1|20|11|1|0|0|42|2|0|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9041|4|0|19|0|Spooky Bed Seed|tiles_page14.rttex|-580847623|0|-1|20|11|1|0|0|120|2|0|999|200||0|400|||||8|0|0|0|1229539839|504717567|0|3600|0|0||||
9042|23|0|12|3|Creepy Caged Doll|tiles_page14.rttex|-580847623|0|-1|21|11|1|0|0|48|4|0|999|200|audio/babycry.wav|-210710733|200|||||0|0|0|0|-1|-1|0|0|0|0||||
9043|4|0|19|3|Creepy Caged Doll Seed|tiles_page14.rttex|-580847623|0|-1|21|11|1|0|0|120|2|0|999|200||0|400|||||9|2|1|2|763799807|-1532839681|0|3600|0|0||||
9044|21|0|16|0|Demon Cow Cube|tiles_page14.rttex|-580847623|4|-1|14|10|1|0|1|36|8|0|35|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9045|4|0|19|0|Demon Cow Cube Seed|tiles_page14.rttex|-580847623|0|-1|14|10|1|0|0|120|2|0|35|200||0|400|||||10|4|2|4|1209223423|-1347446017|0|43925|0|0||||
9046|23|0|12|3|Eldritch Flame Wall Torch|tiles_page14.rttex|-580847623|35|-1|24|11|1|0|0|36|4|0|65|200|audio/fire.wav|776922512|100|||||0|0|0|0|-1|-1|0|0|0|0||||
9047|4|0|19|3|Eldritch Flame Wall Torch Seed|tiles_page14.rttex|-580847623|0|-1|24|11|1|0|0|120|2|0|65|200||0|400|||||11|6|3|6|1717987071|-660012801|0|276575|0|0||||
9048|20|0|20|1|Dark Fairy Pendant|player_cosmetics1.rttex|701343787|6|-1|29|12|1|0|1|0|0|8|999|200|game/pets/p_dfari.rttex|331789785|1|||||0|0|0|0|-1|-1|0|0|0|0||||
9049|4|0|19|1|Dark Fairy Pendant Seed|player_cosmetics1.rttex|701343787|0|-1|29|12|1|0|0|120|2|8|999|200||0|400|||||12|8|4|0|1833526015|-2112190977|0|3600|0|0||||
9050|20|0|20|1|Totally Harmless Doll Head|player_cosmetics1.rttex|701343787|15|-1|8|14|1|0|1|0|0|7|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9051|4|0|19|1|Totally Harmless Doll Head Seed|player_cosmetics1.rttex|701343787|0|-1|8|14|1|0|0|120|2|7|999|200||0|400|||||13|10|5|2|-185278721|774806527|0|3600|0|0||||
9052|20|0|20|1|Totally Harmless Doll Shirt|player_cosmetics1.rttex|701343787|0|-1|9|14|1|0|1|0|0|1|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9053|4|0|19|1|Totally Harmless Doll Shirt Seed|player_cosmetics1.rttex|701343787|0|-1|9|14|1|0|0|120|2|1|999|200||0|400|||||14|12|6|4|-1704705025|1601616639|0|3600|0|0||||
9054|20|0|20|1|Totally Harmless Doll Pants|player_cosmetics1.rttex|701343787|0|-1|10|14|1|0|1|0|0|2|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9055|4|0|19|1|Totally Harmless Doll Pants Seed|player_cosmetics1.rttex|701343787|0|-1|10|14|1|0|0|120|2|2|999|200||0|400|||||15|14|7|6|1298375679|-1884040193|0|3600|0|0||||
9056|20|0|20|1|Demon Night Stallion|player_feet12.rttex|1685258653|31|-1|0|1|1|0|1|0|0|3|999|200||0|50|||||0|0|0|0|-1|-1|0|0|0|0||||
9057|4|0|19|1|Demon Night Stallion Seed|player_feet12.rttex|1685258653|0|-1|0|1|1|0|0|120|2|3|999|200||0|400|||||0|0|0|0|1346059519|943033599|0|3600|0|0||||
9058|20|0|20|1|Cursed Katana|player_longhanditem1.rttex|920814525|0|-1|3|5|1|0|1|0|0|5|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9059|4|0|19|1|Cursed Katana Seed|player_longhanditem1.rttex|920814525|0|-1|3|5|1|0|0|120|2|5|999|200||0|400|||||1|2|1|2|437274623|-622861825|0|3600|0|0||||
9060|20|0|20|1|Hilarious Honker|player_cosmetics1.rttex|701343787|6|-1|9|13|1|0|1|0|0|5|999|200|game/pets/p_wonc.rttex|545896644|36|||||0|0|0|0|-1|-1|0|0|0|0||||
9061|4|0|19|1|Hilarious Honker Seed|player_cosmetics1.rttex|701343787|0|-1|9|13|1|0|0|120|2|5|999|200||0|400|||||2|4|2|4|774491391|-1711800321|0|3600|0|0||||
9062|20|0|20|1|Chimera's Call|player_cosmetics1.rttex|701343787|6|-1|10|13|1|0|1|0|0|8|999|200|game/pets/p_mearic.rttex|-1251598|8|||||0|0|0|0|-1|-1|0|0|0|0||||
9063|4|0|19|1|Chimera's Call Seed|player_cosmetics1.rttex|701343787|0|-1|10|13|1|0|0|120|2|8|999|200||0|400|||||3|6|3|6|976697855|1104799487|0|3600|0|0||||
9064|20|32|20|1|Rainbow Crystal Cloak|player_cosmetics1.rttex|701343787|0|-1|4|13|1|0|1|0|0|6|999|200||0|400|||||0|0|0|0|-1|-1|0|0|0|0||||
9065|4|0|19|1|Rainbow Crystal Cloak Seed|player_cosmetics1.rttex|701343787|0|-1|4|13|1|0|0|120|2|6|999|200||0|400|||||4|8|4|0|224388863|-1665199105|0|3600|0|0||||
9066|20|0|20|1|Claw Of Growganoth|player_cosmetics1.rttex|701343787|6|-1|15|13|1|0|1|0|0|5|999|200|game/pets/p_gcalw.rttex|699288215|27|||||0|0|0|0|-1|-1|0|0|0|0||||
9067|4|0|19|1|Claw Of Growganoth Seed|player_cosmetics1.rttex|701343787|0|-1|15|13|1|0|0|120|2|5|999|200||0|400|||||5|10|5|2|-589815809|1786416383|0|3600|0|0||||
9068|20|0|20|1|Nano Nurse Bot|player_cosmetics1.rttex|701343787|6|-1|16|13|1|0|1|0|0|5|999|200|game/pets/p_tononab.rttex|-856145873|1|||||0|0|0|0|-1|-1|0|0|0|0||||
